date,BOVA11.SA,IVVB11.SA,IMAB11.SA,USDBRL=X,CDI
2020-01-03,127.948662,145.086416,149.323013,4.173273,10.467708
2020-01-06,127.904524,145.153288,149.316172,4.171866,10.468074
2020-01-07,127.854965,145.217073,149.30936,4.17043,10.468441
2020-01-08,127.799924,145.277805,149.302577,4.168966,10.468807
2020-01-09,127.739353,145.335522,149.295826,4.167475,10.469174
2020-01-10,127.67322,145.390269,149.289107,4.165959,10.46954
2020-01-13,127.601508,145.442097,149.28242,4.16442,10.469906
2020-01-14,127.524217,145.491064,149.275767,4.162858,10.470273
2020-01-15,127.44136,145.53723,149.269149,4.161275,10.470639
2020-01-16,127.352967,145.580665,149.262566,4.159672,10.471006
2020-01-17,127.259083,145.621442,149.25602,4.158051,10.471372
2020-01-20,127.159767,145.659641,149.249512,4.156414,10.471739
2020-01-21,127.055096,145.695344,149.243042,4.154761,10.472105
2020-01-22,126.945159,145.728641,149.236611,4.153094,10.472472
2020-01-23,126.83006,145.759625,149.230221,4.151415,10.472838
2020-01-24,126.709919,145.788395,149.223872,4.149725,10.473205
2020-01-27,126.584868,145.815054,149.217565,4.148026,10.473572
2020-01-28,126.455053,145.839708,149.211302,4.146318,10.473938
2020-01-29,126.320633,145.862467,149.205082,4.144604,10.474305
2020-01-30,126.181781,145.883447,149.198907,4.142885,10.474671
2020-01-31,126.038679,145.902764,149.192779,4.141162,10.475038
2020-02-03,125.891524,145.920539,149.186697,4.139437,10.475405
2020-02-04,125.74052,145.936897,149.180663,4.137711,10.475771
2020-02-05,125.585885,145.951965,149.174677,4.135986,10.476138
2020-02-06,125.427845,145.965869,149.168741,4.134263,10.476505
2020-02-07,125.266633,145.978743,149.162855,4.132543,10.476871
2020-02-10,125.102495,145.990719,149.157021,4.130828,10.477238
2020-02-11,124.935679,146.001931,149.151239,4.129119,10.477605
2020-02-12,124.766444,146.012516,149.14551,4.127418,10.477971
2020-02-13,124.595052,146.022609,149.139835,4.125725,10.478338
2020-02-14,124.421774,146.032351,149.134215,4.124043,10.478705
2020-02-17,124.246881,146.041877,149.128651,4.122372,10.479072
2020-02-18,124.070651,146.051328,149.123144,4.120713,10.479438
2020-02-19,123.893365,146.060841,149.117694,4.119068,10.479805
2020-02-20,123.715303,146.070555,149.112302,4.117438,10.480172
2020-02-21,123.53675,146.080608,149.10697,4.115825,10.480539
2020-02-24,123.35799,146.091136,149.101699,4.114229,10.480906
2020-02-25,123.179306,146.102275,149.096488,4.112651,10.481272
2020-02-26,123.000983,146.11416,149.091339,4.111093,10.481639
2020-02-27,122.823301,146.126923,149.086253,4.109555,10.482006
2020-02-28,122.64654,146.140695,149.081231,4.108039,10.482373
2020-03-02,122.470976,146.155606,149.076273,4.106546,10.48274
2020-03-03,122.296881,146.171781,149.071381,4.105076,10.483107
2020-03-04,122.124523,146.189344,149.066555,4.103631,10.483474
2020-03-05,121.954165,146.208416,149.061796,4.10221,10.483841
2020-03-06,121.786064,146.229116,149.057105,4.100816,10.484208
2020-03-09,121.62047,146.251558,149.052483,4.099449,10.484575
2020-03-10,121.457627,146.275852,149.04793,4.09811,10.484942
2020-03-11,121.29777,146.302107,149.043448,4.096799,10.485309
2020-03-12,121.141129,146.330426,149.039037,4.095517,10.485676
2020-03-13,120.987921,146.360909,149.034698,4.094264,10.486043
2020-03-16,120.838357,146.39365,149.030432,4.093042,10.48641
2020-03-17,120.692639,146.428741,149.02624,4.091851,10.486777
2020-03-18,120.550955,146.466267,149.022123,4.090691,10.487144
2020-03-19,120.413487,146.506309,149.01808,4.089563,10.487511
2020-03-20,120.280404,146.548945,149.014114,4.088467,10.487878
2020-03-23,120.151863,146.594245,149.010226,4.087404,10.488245
2020-03-24,120.028013,146.642276,149.006414,4.086373,10.488612
2020-03-25,119.908986,146.693097,149.002682,4.085376,10.488979
2020-03-26,119.794907,146.746765,148.999029,4.084412,10.489346
2020-03-27,119.685885,146.803329,148.995456,4.083482,10.489713
2020-03-30,119.58202,146.862833,148.991964,4.082586,10.49008
2020-03-31,119.483396,146.925316,148.988553,4.081723,10.490448
2020-04-01,119.390086,146.990809,148.985225,4.080894,10.490815
2020-04-02,119.30215,147.059339,148.981981,4.0801,10.491182
2020-04-03,119.219634,147.130927,148.978821,4.079339,10.491549
2020-04-06,119.142573,147.205587,148.975745,4.078612,10.491916
2020-04-07,119.070988,147.283328,148.972755,4.077919,10.492284
2020-04-08,119.004884,147.364152,148.969851,4.077259,10.492651
2020-04-09,118.944259,147.448056,148.967035,4.076633,10.493018
2020-04-10,118.889092,147.535029,148.964306,4.07604,10.493385
2020-04-13,118.839353,147.625056,148.961666,4.075479,10.493753
2020-04-14,118.794997,147.718114,148.959115,4.074951,10.49412
2020-04-15,118.755968,147.814176,148.956654,4.074455,10.494487
2020-04-16,118.722197,147.913207,148.954284,4.073991,10.494855
2020-04-17,118.693602,148.015166,148.952005,4.073558,10.495222
2020-04-20,118.670091,148.120009,148.949819,4.073156,10.495589
2020-04-21,118.651557,148.227682,148.947725,4.072784,10.495957
2020-04-22,118.637884,148.338128,148.945726,4.072442,10.496324
2020-04-23,118.628944,148.451283,148.94382,4.072128,10.496691
2020-04-24,118.624599,148.567077,148.94201,4.071843,10.497059
2020-04-27,118.624699,148.685436,148.940295,4.071586,10.497426
2020-04-28,118.629085,148.806279,148.938677,4.071355,10.497794
2020-04-29,118.637588,148.92952,148.937156,4.071151,10.498161
2020-04-30,118.65003,149.055069,148.935733,4.070972,10.498528
2020-05-01,118.666224,149.182829,148.934408,4.070817,10.498896
2020-05-04,118.685974,149.312699,148.933182,4.070687,10.499263
2020-05-05,118.709078,149.444574,148.932057,4.070579,10.499631
2020-05-06,118.735325,149.578344,148.931031,4.070493,10.499998
2020-05-07,118.764498,149.713893,148.930107,4.070428,10.500366
2020-05-08,118.796373,149.851102,148.929285,4.070383,10.500733
2020-05-11,118.830722,149.989849,148.928565,4.070357,10.501101
2020-05-12,118.867311,150.130007,148.927949,4.07035,10.501468
2020-05-13,118.905903,150.271445,148.927436,4.070359,10.501836
2020-05-14,118.946254,150.414029,148.927027,4.070384,10.502204
2020-05-15,118.988122,150.557622,148.926723,4.070424,10.502571
2020-05-18,119.031257,150.702085,148.926525,4.070477,10.502939
2020-05-19,119.075413,150.847274,148.926434,4.070544,10.503306
2020-05-20,119.120338,150.993045,148.926449,4.070621,10.503674
2020-05-21,119.165784,151.139249,148.926571,4.07071,10.504042
2020-05-22,119.211499,151.285739,148.926802,4.070807,10.504409
2020-05-25,119.257237,151.432362,148.927141,4.070913,10.504777
2020-05-26,119.30275,151.578966,148.927589,4.071025,10.505145
2020-05-27,119.347795,151.725399,148.928148,4.071143,10.505512
2020-05-28,119.39213,151.871505,148.928817,4.071265,10.50588
2020-05-29,119.435519,152.01713,148.929596,4.071391,10.506248
2020-06-01,119.477729,152.162118,148.930488,4.071519,10.506615
2020-06-02,119.518536,152.306316,148.931491,4.071648,10.506983
2020-06-03,119.557716,152.449567,148.932607,4.071776,10.507351
2020-06-04,119.595058,152.591717,148.933836,4.071903,10.507719
2020-06-05,119.630353,152.732614,148.935179,4.072028,10.508086
2020-06-08,119.663405,152.872106,148.936637,4.072148,10.508454
2020-06-09,119.694023,153.010041,148.938209,4.072263,10.508822
2020-06-10,119.722026,153.146271,148.939897,4.072372,10.50919
2020-06-11,119.747243,153.28065,148.9417,4.072474,10.509558
2020-06-12,119.769515,153.413033,148.943621,4.072567,10.509925
2020-06-15,119.788691,153.543278,148.945658,4.07265,10.510293
2020-06-16,119.804633,153.671247,148.947812,4.072722,10.510661
2020-06-17,119.817214,153.796805,148.950084,4.072782,10.511029
2020-06-18,119.826321,153.919819,148.952475,4.07283,10.511397
2020-06-19,119.83185,154.040161,148.954985,4.072863,10.511765
2020-06-22,119.833714,154.157707,148.957614,4.07288,10.512133
2020-06-23,119.831836,154.272338,148.960364,4.072882,10.512501
2020-06-24,119.826153,154.383938,148.963233,4.072866,10.512869
2020-06-25,119.816617,154.492396,148.966224,4.072832,10.513237
2020-06-26,119.803193,154.597607,148.969335,4.072778,10.513605
2020-06-29,119.78586,154.69947,148.972569,4.072704,10.513973
2020-06-30,119.764609,154.797891,148.975925,4.072609,10.514341
2020-07-01,119.739449,154.89278,148.979403,4.072492,10.514709
2020-07-02,119.7104,154.984055,148.983005,4.072352,10.515077
2020-07-03,119.677496,155.071637,148.98673,4.072188,10.515445
2020-07-06,119.640787,155.155455,148.990579,4.072,10.515813
2020-07-07,119.600335,155.235445,148.994553,4.071786,10.516181
2020-07-08,119.556214,155.311547,148.998651,4.071547,10.516549
2020-07-09,119.508516,155.383711,149.002875,4.07128,10.516917
2020-07-10,119.45734,155.45189,149.007224,4.070986,10.517285
2020-07-13,119.402803,155.516046,149.011699,4.070665,10.517653
2020-07-14,119.345032,155.576148,149.016301,4.070314,10.518021
2020-07-15,119.284165,155.632171,149.021029,4.069935,10.518389
2020-07-16,119.220353,155.684097,149.025885,4.069526,10.518758
2020-07-17,119.153758,155.731916,149.030868,4.069087,10.519126
2020-07-20,119.084552,155.775624,149.035979,4.068617,10.519494
2020-07-21,119.012917,155.815225,149.041219,4.068116,10.519862
2020-07-22,118.939045,155.850729,149.046587,4.067585,10.52023
2020-07-23,118.863136,155.882153,149.052084,4.067022,10.520598
2020-07-24,118.7854,155.909522,149.05771,4.066427,10.520967
2020-07-27,118.706053,155.932868,149.063466,4.0658,10.521335
2020-07-28,118.625319,155.952229,149.069352,4.065141,10.521703
2020-07-29,118.543429,155.967649,149.075368,4.064451,10.522071
2020-07-30,118.460617,155.97918,149.081515,4.063727,10.52244
2020-07-31,118.377125,155.986881,149.087793,4.062972,10.522808
2020-08-03,118.293199,155.990817,149.094202,4.062185,10.523176
2020-08-04,118.209087,155.991058,149.100743,4.061365,10.523545
2020-08-05,118.125041,155.987681,149.107415,4.060513,10.523913
2020-08-06,118.041315,155.98077,149.11422,4.05963,10.524281
2020-08-07,117.958165,155.970413,149.121157,4.058715,10.52465
2020-08-10,117.875847,155.956705,149.128227,4.057769,10.525018
2020-08-11,117.794619,155.939745,149.13543,4.056791,10.525386
2020-08-12,117.714736,155.919639,149.142766,4.055783,10.525755
2020-08-13,117.636454,155.896497,149.150235,4.054745,10.526123
2020-08-14,117.560024,155.870433,149.157838,4.053677,10.526492
2020-08-17,117.485699,155.841567,149.165575,4.052579,10.52686
2020-08-18,117.413724,155.810022,149.173446,4.051453,10.527229
2020-08-19,117.344343,155.775925,149.181452,4.050298,10.527597
2020-08-20,117.277796,155.739408,149.189592,4.049116,10.527965
2020-08-21,117.214315,155.700604,149.197867,4.047907,10.528334
2020-08-24,117.154128,155.659653,149.206277,4.046671,10.528702
2020-08-25,117.097459,155.616694,149.214823,4.04541,10.529071
2020-08-26,117.04452,155.57187,149.223503,4.044124,10.529439
2020-08-27,116.995521,155.525328,149.23232,4.042814,10.529808
2020-08-28,116.950661,155.477214,149.241272,4.041481,10.530177
2020-08-31,116.910131,155.427678,149.250361,4.040126,10.530545
2020-09-01,116.874114,155.376871,149.259585,4.03875,10.530914
2020-09-02,116.842784,155.324943,149.268946,4.037353,10.531282
2020-09-03,116.816305,155.272049,149.278443,4.035936,10.531651
2020-09-04,116.79483,155.21834,149.288077,4.034502,10.532019
2020-09-07,116.778502,155.163971,149.297848,4.03305,10.532388
2020-09-08,116.767455,155.109094,149.307756,4.031582,10.532757
2020-09-09,116.761811,155.053862,149.317801,4.030098,10.533125
2020-09-10,116.761679,154.998428,149.327983,4.028601,10.533494
2020-09-11,116.767159,154.942943,149.338302,4.027091,10.533863
2020-09-14,116.778338,154.887557,149.348759,4.025569,10.534231
2020-09-15,116.79529,154.832418,149.359353,4.024037,10.5346
2020-09-16,116.818079,154.777673,149.370085,4.022496,10.534969
2020-09-17,116.846755,154.723466,149.380954,4.020946,10.535338
2020-09-18,116.881356,154.669941,149.391962,4.01939,10.535706
2020-09-21,116.921908,154.617236,149.403107,4.017829,10.536075
2020-09-22,116.968423,154.565488,149.41439,4.016263,10.536444
2020-09-23,117.020902,154.514832,149.425811,4.014695,10.536813
2020-09-24,117.079331,154.465398,149.437371,4.013125,10.537181
2020-09-25,117.143687,154.417312,149.449068,4.011555,10.53755
2020-09-28,117.21393,154.370698,149.460904,4.009987,10.537919
2020-09-29,117.290011,154.325674,149.472877,4.008421,10.538288
2020-09-30,117.371866,154.282356,149.484989,4.006858,10.538657
2020-10-01,117.459419,154.240853,149.49724,4.005301,10.539026
2020-10-02,117.552584,154.201272,149.509628,4.003751,10.539394
2020-10-05,117.65126,154.163714,149.522155,4.002209,10.539763
2020-10-06,117.755336,154.128275,149.53482,4.000676,10.540132
2020-10-07,117.864688,154.095045,149.547624,3.999154,10.540501
2020-10-08,117.979181,154.06411,149.560566,3.997644,10.54087
2020-10-09,118.09867,154.03555,149.573646,3.996148,10.541239
2020-10-12,118.222999,154.00944,149.586864,3.994667,10.541608
2020-10-13,118.352,153.985849,149.60022,3.993201,10.541977
2020-10-14,118.485495,153.96484,149.613715,3.991754,10.542346
2020-10-15,118.623299,153.946469,149.627348,3.990325,10.542715
2020-10-16,118.765214,153.930789,149.641119,3.988916,10.543084
2020-10-19,118.911036,153.917844,149.655028,3.987529,10.543453
2020-10-20,119.060552,153.907674,149.669075,3.986165,10.543822
2020-10-21,119.21354,153.90031,149.68326,3.984825,10.544191
2020-10-22,119.369772,153.89578,149.697583,3.98351,10.54456
2020-10-23,119.529011,153.894102,149.712043,3.982222,10.544929
2020-10-26,119.691018,153.895292,149.726642,3.980962,10.545298
2020-10-27,119.855543,153.899357,149.741377,3.97973,10.545667
2020-10-28,120.022335,153.906297,149.756251,3.978529,10.546036
2020-10-29,120.191137,153.916107,149.771262,3.977359,10.546406
2020-10-30,120.361688,153.928775,149.78641,3.976222,10.546775
2020-11-02,120.533726,153.944283,149.801695,3.975118,10.547144
2020-11-03,120.706982,153.962607,149.817117,3.974048,10.547513
2020-11-04,120.881191,153.983716,149.832676,3.973015,10.547882
2020-11-05,121.056083,154.007572,149.848372,3.972018,10.548251
2020-11-06,121.231389,154.034134,149.864204,3.971059,10.54862
2020-11-09,121.406839,154.063351,149.880173,3.970138,10.54899
2020-11-10,121.582168,154.095169,149.896278,3.969257,10.549359
2020-11-11,121.757109,154.129526,149.91252,3.968416,10.549728
2020-11-12,121.931398,154.166356,149.928897,3.967617,10.550097
2020-11-13,122.104778,154.205586,149.94541,3.966859,10.550467
2020-11-16,122.276991,154.247137,149.962059,3.966145,10.550836
2020-11-17,122.447787,154.290927,149.978843,3.965474,10.551205
2020-11-18,122.616922,154.336866,149.995762,3.964848,10.551575
2020-11-19,122.784157,154.384861,150.012816,3.964266,10.551944
2020-11-20,122.949259,154.434813,150.030005,3.96373,10.552313
2020-11-23,123.112005,154.486617,150.047328,3.96324,10.552682
2020-11-24,123.272179,154.540166,150.064786,3.962797,10.553052
2020-11-25,123.429574,154.595348,150.082378,3.962401,10.553421
2020-11-26,123.583993,154.652044,150.100104,3.962053,10.553791
2020-11-27,123.73525,154.710135,150.117964,3.961753,10.55416
2020-11-30,123.883168,154.769496,150.135956,3.961501,10.554529
2020-12-01,124.027581,154.829998,150.154082,3.961298,10.554899
2020-12-02,124.168339,154.89151,150.172341,3.961145,10.555268
2020-12-03,124.305299,154.953897,150.190732,3.96104,10.555638
2020-12-04,124.438334,155.017023,150.209256,3.960986,10.556007
2020-12-07,124.567329,155.080746,150.227912,3.960981,10.556377
2020-12-08,124.692183,155.144926,150.246699,3.961025,10.556746
2020-12-09,124.812809,155.209417,150.265618,3.96112,10.557116
2020-12-10,124.929133,155.274073,150.284668,3.961265,10.557485
2020-12-11,125.041096,155.338746,150.303848,3.961459,10.557855
2020-12-14,125.148654,155.403289,150.32316,3.961704,10.558224
2020-12-15,125.251778,155.467551,150.342601,3.961998,10.558594
2020-12-16,125.350452,155.531381,150.362172,3.962342,10.558963
2020-12-17,125.444675,155.59463,150.381873,3.962735,10.559333
2020-12-18,125.534463,155.657145,150.401703,3.963177,10.559702
2020-12-21,125.619845,155.718777,150.421662,3.963668,10.560072
2020-12-22,125.700863,155.779376,150.441749,3.964208,10.560442
2020-12-23,125.777578,155.838793,150.461964,3.964796,10.560811
2020-12-24,125.850061,155.896878,150.482307,3.965432,10.561181
2020-12-25,125.918399,155.953487,150.502778,3.966115,10.56155
2020-12-28,125.982693,156.008473,150.523375,3.966845,10.56192
2020-12-29,126.043055,156.061694,150.544099,3.967622,10.56229
2020-12-30,126.099613,156.11301,150.564949,3.968444,10.562659
2020-12-31,126.152507,156.162282,150.585925,3.969311,10.563029
2021-01-01,126.201889,156.209376,150.607027,3.970222,10.563399
2021-01-04,126.24792,156.25416,150.628253,3.971178,10.563769
2021-01-05,126.290777,156.296505,150.649604,3.972176,10.564138
2021-01-06,126.330644,156.336286,150.67108,3.973217,10.564508
2021-01-07,126.367717,156.373384,150.692679,3.9743,10.564878
2021-01-08,126.4022,156.407681,150.714401,3.975422,10.565248
2021-01-11,126.434307,156.439065,150.736246,3.976585,10.565617
2021-01-12,126.464259,156.46743,150.758213,3.977787,10.565987
2021-01-13,126.492285,156.492672,150.780303,3.979026,10.566357
2021-01-14,126.518622,156.514696,150.802514,3.980303,10.566727
2021-01-15,126.54351,156.533408,150.824846,3.981615,10.567097
2021-01-18,126.567198,156.548724,150.847299,3.982963,10.567467
2021-01-19,126.589936,156.560562,150.869871,3.984344,10.567836
2021-01-20,126.61198,156.568849,150.892563,3.985758,10.568206
2021-01-21,126.633589,156.573517,150.915375,3.987204,10.568576
2021-01-22,126.655023,156.574502,150.938305,3.98868,10.568946
2021-01-25,126.676544,156.571751,150.961353,3.990185,10.569316
2021-01-26,126.698416,156.565213,150.984519,3.991719,10.569686
2021-01-27,126.720901,156.554846,151.007802,3.99328,10.570056
2021-01-28,126.744262,156.540616,151.031201,3.994866,10.570426
2021-01-29,126.768759,156.522493,151.054716,3.996477,10.570796
2021-02-01,126.794651,156.500455,151.078347,3.998112,10.571166
2021-02-02,126.822193,156.474488,151.102093,3.999768,10.571536
2021-02-03,126.851637,156.444584,151.125954,4.001445,10.571906
2021-02-04,126.88323,156.410742,151.149928,4.003141,10.572276
2021-02-05,126.917214,156.372968,151.174016,4.004855,10.572646
2021-02-08,126.953826,156.331275,151.198216,4.006587,10.573016
2021-02-09,126.993296,156.285685,151.222529,4.008333,10.573386
2021-02-10,127.035847,156.236223,151.246953,4.010094,10.573756
2021-02-11,127.081695,156.182924,151.271489,4.011867,10.574126
2021-02-12,127.131046,156.12583,151.296135,4.013651,10.574496
2021-02-15,127.184099,156.064987,151.320891,4.015446,10.574866
2021-02-16,127.241043,156.00045,151.345756,4.017249,10.575237
2021-02-17,127.302058,155.932281,151.37073,4.01906,10.575607
2021-02-18,127.367311,155.860547,151.395812,4.020876,10.575977
2021-02-19,127.436961,155.78532,151.421001,4.022697,10.576347
2021-02-22,127.511156,155.706682,151.446297,4.024522,10.576717
2021-02-23,127.59003,155.624719,151.4717,4.026348,10.577087
2021-02-24,127.673706,155.53952,151.497208,4.028175,10.577458
2021-02-25,127.762295,155.451185,151.522822,4.030001,10.577828
2021-02-26,127.855896,155.359815,151.548539,4.031825,10.578198
2021-03-01,127.954593,155.265518,151.574361,4.033645,10.578568
2021-03-02,128.058458,155.168408,151.600285,4.035461,10.578939
2021-03-03,128.167551,155.068602,151.626312,4.037272,10.579309
2021-03-04,128.281914,154.966222,151.65244,4.039075,10.579679
2021-03-05,128.40158,154.861394,151.67867,4.040869,10.580049
2021-03-08,128.526566,154.754248,151.705,4.042654,10.58042
2021-03-09,128.656873,154.64492,151.73143,4.044429,10.58079
2021-03-10,128.792491,154.533547,151.757959,4.046191,10.58116
2021-03-11,128.933393,154.420269,151.784587,4.04794,10.581531
2021-03-12,129.079541,154.30523,151.811312,4.049675,10.581901
2021-03-15,129.23088,154.188577,151.838134,4.051395,10.582271
2021-03-16,129.387341,154.070459,151.865053,4.053099,10.582642
2021-03-17,129.548843,153.951026,151.892067,4.054785,10.583012
2021-03-18,129.715288,153.830432,151.919176,4.056452,10.583383
2021-03-19,129.886567,153.70883,151.946379,4.058101,10.583753
2021-03-22,130.062557,153.586376,151.973676,4.059729,10.584123
2021-03-23,130.243118,153.463225,152.001065,4.061336,10.584494
2021-03-24,130.428103,153.339536,152.028547,4.062921,10.584864
2021-03-25,130.617346,153.215465,152.056119,4.064483,10.585235
2021-03-26,130.810673,153.091169,152.083783,4.066022,10.585605
2021-03-29,131.007896,152.966806,152.111536,4.067536,10.585976
2021-03-30,131.208814,152.842531,152.139378,4.069025,10.586346
2021-03-31,131.413216,152.718501,152.167308,4.070488,10.586717
2021-04-01,131.620881,152.59487,152.195326,4.071925,10.587087
2021-04-02,131.831576,152.47179,152.223431,4.073334,10.587458
2021-04-05,132.045058,152.349414,152.251622,4.074717,10.587829
2021-04-06,132.261075,152.22789,152.279898,4.076071,10.588199
2021-04-07,132.479367,152.107367,152.308259,4.077396,10.58857
2021-04-08,132.699664,151.987988,152.336703,4.078693,10.58894
2021-04-09,132.921691,151.869896,152.36523,4.079961,10.589311
2021-04-12,133.145164,151.753229,152.393839,4.081198,10.589682
2021-04-13,133.369794,151.638125,152.42253,4.082406,10.590052
2021-04-14,133.595284,151.524715,152.451301,4.083584,10.590423
2021-04-15,133.821337,151.413129,152.480152,4.084731,10.590794
2021-04-16,134.047647,151.303491,152.509081,4.085848,10.591164
2021-04-19,134.273908,151.195922,152.538089,4.086934,10.591535
2021-04-20,134.499811,151.090539,152.567174,4.08799,10.591906
2021-04-21,134.725045,150.987455,152.596336,4.089014,10.592276
2021-04-22,134.949298,150.886778,152.625573,4.090009,10.592647
2021-04-23,135.172259,150.788609,152.654885,4.090972,10.593018
2021-04-26,135.393618,150.693048,152.684271,4.091905,10.593389
2021-04-27,135.613064,150.600187,152.713731,4.092808,10.593759
2021-04-28,135.830294,150.510113,152.743262,4.093681,10.59413
2021-04-29,136.045003,150.42291,152.772865,4.094525,10.594501
2021-04-30,136.256895,150.338653,152.802539,4.095338,10.594872
2021-05-03,136.465677,150.257415,152.832282,4.096123,10.595243
2021-05-04,136.671061,150.17926,152.862094,4.096879,10.595613
2021-05-05,136.872769,150.104248,152.891975,4.097606,10.595984
2021-05-06,137.070529,150.032433,152.921922,4.098306,10.596355
2021-05-07,137.264077,149.963864,152.951936,4.098978,10.596726
2021-05-10,137.45316,149.898581,152.982015,4.099624,10.597097
2021-05-11,137.637535,149.83662,153.012159,4.100243,10.597468
2021-05-12,137.816968,149.778011,153.042367,4.100838,10.597839
2021-05-13,137.99124,149.722778,153.072637,4.101407,10.59821
2021-05-14,138.160141,149.670938,153.102969,4.101952,10.598581
2021-05-17,138.323476,149.622502,153.133363,4.102474,10.598952
2021-05-18,138.481063,149.577475,153.163816,4.102973,10.599323
2021-05-19,138.632733,149.535855,153.194329,4.10345,10.599694
2021-05-20,138.778335,149.497635,153.2249,4.103907,10.600065
2021-05-21,138.917729,149.462802,153.255529,4.104343,10.600436
2021-05-24,139.050793,149.431335,153.286214,4.10476,10.600807
2021-05-25,139.177422,149.40321,153.316955,4.105159,10.601178
2021-05-26,139.297524,149.378393,153.34775,4.105541,10.601549
2021-05-27,139.411026,149.356849,153.3786,4.105907,10.60192
2021-05-28,139.517871,149.338532,153.409502,4.106258,10.602291
2021-05-31,139.61802,149.323394,153.440456,4.106594,10.602662
2021-06-01,139.71145,149.311379,153.471461,4.106917,10.603033
2021-06-02,139.798155,149.302428,153.502517,4.107228,10.603404
2021-06-03,139.878147,149.296473,153.533621,4.107528,10.603775
2021-06-04,139.951455,149.293443,153.564774,4.107819,10.604146
2021-06-07,140.018125,149.293263,153.595974,4.108101,10.604518
2021-06-08,140.078218,149.295849,153.627221,4.108375,10.604889
2021-06-09,140.131815,149.301115,153.658513,4.108643,10.60526
2021-06-10,140.179011,149.308971,153.689849,4.108906,10.605631
2021-06-11,140.219917,149.319319,153.721229,4.109165,10.606002
2021-06-14,140.25466,149.33206,153.752652,4.109421,10.606373
2021-06-15,140.283384,149.347088,153.784116,4.109676,10.606745
2021-06-16,140.306244,149.364296,153.815621,4.10993,10.607116
2021-06-17,140.323412,149.38357,153.847166,4.110185,10.607487
2021-06-18,140.335074,149.404793,153.87875,4.110442,10.607858
2021-06-21,140.341426,149.427847,153.910371,4.110703,10.60823
2021-06-22,140.34268,149.452609,153.942029,4.110968,10.608601
2021-06-23,140.339057,149.478952,153.973723,4.111238,10.608972
2021-06-24,140.330791,149.506748,154.005452,4.111516,10.609344
2021-06-25,140.318124,149.535866,154.037215,4.111802,10.609715
2021-06-28,140.301309,149.566173,154.069011,4.112097,10.610086
2021-06-29,140.280607,149.597532,154.100839,4.112403,10.610458
2021-06-30,140.256289,149.629806,154.132697,4.11272,10.610829
2021-07-01,140.228629,149.662858,154.164586,4.11305,10.6112
2021-07-02,140.19791,149.696546,154.196504,4.113394,10.611572
2021-07-05,140.164421,149.73073,154.22845,4.113754,10.611943
2021-07-06,140.128452,149.765269,154.260423,4.11413,10.612315
2021-07-07,140.090299,149.800019,154.292423,4.114523,10.612686
2021-07-08,140.050261,149.83484,154.324447,4.114934,10.613058
2021-07-09,140.008637,149.869588,154.356495,4.115366,10.613429
2021-07-12,139.965728,149.904123,154.388567,4.115817,10.613801
2021-07-13,139.921835,149.938302,154.42066,4.116291,10.614172
2021-07-14,139.877258,149.971987,154.452775,4.116787,10.614544
2021-07-15,139.832295,150.005037,154.48491,4.117306,10.614915
2021-07-16,139.787242,150.037317,154.517064,4.11785,10.615287
2021-07-19,139.742391,150.068689,154.549236,4.11842,10.615658
2021-07-20,139.698029,150.099021,154.581426,4.119016,10.61603
2021-07-21,139.65444,150.128182,154.613631,4.119639,10.616401
2021-07-22,139.6119,150.156043,154.645852,4.12029,10.616773
2021-07-23,139.570681,150.182478,154.678086,4.12097,10.617144
2021-07-26,139.531044,150.207365,154.710334,4.121679,10.617516
2021-07-27,139.493247,150.230585,154.742594,4.122419,10.617888
2021-07-28,139.457534,150.252022,154.774865,4.12319,10.618259
2021-07-29,139.424144,150.271565,154.807146,4.123992,10.618631
2021-07-30,139.393303,150.289106,154.839436,4.124827,10.619003
2021-08-02,139.365228,150.304541,154.871734,4.125694,10.619374
2021-08-03,139.340124,150.317773,154.904039,4.126595,10.619746
2021-08-04,139.318186,150.328707,154.93635,4.127529,10.620118
2021-08-05,139.299595,150.337255,154.968666,4.128498,10.620489
2021-08-06,139.284521,150.343333,155.000986,4.129502,10.620861
2021-08-09,139.273119,150.346862,155.033309,4.13054,10.621233
2021-08-10,139.265531,150.347769,155.065634,4.131615,10.621605
2021-08-11,139.261888,150.345988,155.09796,4.132724,10.621976
2021-08-12,139.262304,150.341456,155.130286,4.13387,10.622348
2021-08-13,139.266878,150.33412,155.162611,4.135052,10.62272
2021-08-16,139.275698,150.323928,155.194934,4.13627,10.623092
2021-08-17,139.288832,150.310838,155.227253,4.137525,10.623464
2021-08-18,139.306338,150.294813,155.259569,4.138816,10.623835
2021-08-19,139.328256,150.275823,155.291879,4.140144,10.624207
2021-08-20,139.354611,150.253843,155.324183,4.141508,10.624579
2021-08-23,139.385413,150.228856,155.35648,4.142908,10.624951
2021-08-24,139.420656,150.200851,155.388768,4.144345,10.625323
2021-08-25,139.460319,150.169824,155.421047,4.145818,10.625695
2021-08-26,139.504366,150.135775,155.453316,4.147327,10.626067
2021-08-27,139.552746,150.098716,155.485574,4.148871,10.626438
2021-08-30,139.60539,150.058659,155.517819,4.150451,10.62681
2021-08-31,139.662218,150.015628,155.550051,4.152066,10.627182
2021-09-01,139.723133,149.969651,155.582269,4.153716,10.627554
2021-09-02,139.788023,149.920762,155.614471,4.1554,10.627926
2021-09-03,139.856763,149.869002,155.646657,4.157117,10.628298
